R:A::C:P,0,1 2,3 4 6,5
0,0.3010752688172043,0.10909090909090909,0.10135135135135136,0.2
1 2,0.6129032258064516,0.7454545454545455,0.6621621621621622,0.4
3 4 6,0.043010752688172046,0.12727272727272726,0.18243243243243243,0.28
5,0.043010752688172046,0.01818181818181818,0.05405405405405406,0.12
