R:A::C:P,0 5,1 6,2,3,4
0 5,0.048132183908045974,0.031609195402298854,0.01221264367816092,0.015804597701149427,0.014367816091954023
1 6,0.16810344827586207,0.1903735632183908,0.05675287356321839,0.0639367816091954,0.07543103448275862
2,0.05244252873563218,0.06321839080459771,0.029454022988505746,0.028017241379310345,0.02442528735632184
3,0.023706896551724137,0.017241379310344827,0.010775862068965518,0.010775862068965518,0.010775862068965518
4,0.01221264367816092,0.007902298850574713,0.011494252873563218,0.009339080459770116,0.011494252873563218
