R:A::C:P,0 5,1 6,2,3,4
0 5,0.3941176470588235,0.25882352941176473,0.1,0.12941176470588237,0.11764705882352941
1 6,0.30310880829015546,0.3432642487046632,0.10233160621761658,0.11528497409326424,0.13601036269430053
2,0.26545454545454544,0.32,0.14909090909090908,0.14181818181818182,0.12363636363636364
3,0.3235294117647059,0.23529411764705882,0.14705882352941177,0.14705882352941177,0.14705882352941177
4,0.2328767123287671,0.1506849315068493,0.2191780821917808,0.1780821917808219,0.2191780821917808
