R:A::C:P,0 3 5,1 6,2,4
0 3 5,0.09841954022988506,0.04885057471264368,0.022988505747126436,0.02514367816091954
1 6,0.23204022988505746,0.1903735632183908,0.05675287356321839,0.07543103448275862
2,0.08045977011494253,0.06321839080459771,0.029454022988505746,0.02442528735632184
4,0.021551724137931036,0.007902298850574713,0.011494252873563218,0.011494252873563218
