R:A::C:P,0 6,1 2 5,3,4
0 6,0.12284482758620689,0.1257183908045977,0.041666666666666664,0.04382183908045977
1 2 5,0.17025862068965517,0.23347701149425287,0.06609195402298851,0.07040229885057471
3,0.021551724137931036,0.03017241379310345,0.010775862068965518,0.010775862068965518
4,0.010057471264367816,0.021551724137931036,0.009339080459770116,0.011494252873563218
