R:A::C:P,0 6,1 2 5,3,4
0 6,0.36774193548387096,0.3763440860215054,0.12473118279569892,0.13118279569892474
1 2 5,0.3151595744680851,0.4321808510638298,0.12234042553191489,0.13031914893617022
3,0.29411764705882354,0.4117647058823529,0.14705882352941177,0.14705882352941177
4,0.1917808219178082,0.410958904109589,0.1780821917808219,0.2191780821917808
