R:A::C:P,0 1 4 5,2 6,3
0 1 4 5,0.6547884187082406,0.24053452115812918,0.10467706013363029
2 6,0.6063829787234043,0.2553191489361702,0.13829787234042554
3,0.52,0.3,0.18
