R:A::C:P,antag,fool,other,protag
antag,0.021739130434782608,0.027472527472527472,0.04897959183673469,0.037037037037037035
fool,0.021739130434782608,0.07692307692307693,0.004081632653061225,0.018518518518518517
other,0.8913043478260869,0.8736263736263736,0.9469387755102041,0.8564814814814815
protag,0.06521739130434782,0.02197802197802198,0.0,0.08796296296296297
