R:A::C:P,0 1,2 5,3,4 6
0 1,0.30319148936170215,0.09042553191489362,0.05319148936170213,0.15425531914893617
2 5,0.08244680851063829,0.06382978723404255,0.031914893617021274,0.08244680851063829
3,0.005319148936170213,0.026595744680851064,0.007978723404255319,0.018617021276595744
4 6,0.013297872340425532,0.02127659574468085,0.005319148936170213,0.0398936170212766
