R:A::C:P,0 1 4,2 3,5,6
0 1 4,0.6231060606060606,0.21212121212121213,0.07386363636363637,0.09090909090909091
2 3,0.4403183023872679,0.2917771883289125,0.13262599469496023,0.13527851458885942
5,0.4479166666666667,0.3020833333333333,0.13541666666666666,0.11458333333333333
6,0.35805626598465473,0.24296675191815856,0.17391304347826086,0.22506393861892582
