R:A::C:P,0 6,1 2,3 5,4
0 6,0.09308510638297872,0.04521276595744681,0.031914893617021274,0.031914893617021274
1 2,0.26063829787234044,0.21808510638297873,0.09308510638297872,0.0851063829787234
3 5,0.026595744680851064,0.023936170212765957,0.03723404255319149,0.015957446808510637
4,0.010638297872340425,0.005319148936170213,0.0026595744680851063,0.018617021276595744
