R:A::C:P,0 1,2 4 5 6,3
0 1,0.4702549575070821,0.42776203966005666,0.10198300283286119
2 4 5 6,0.2777777777777778,0.58994708994709,0.13227513227513227
3,0.24,0.58,0.18
