R:A::C:P,0 5,1 4 6,2,3
0 5,0.48,0.28,0.14,0.1
1 4 6,0.3282442748091603,0.3511450381679389,0.183206106870229,0.13740458015267176
2,0.2222222222222222,0.4444444444444444,0.18518518518518517,0.14814814814814814
3,0.16666666666666666,0.25,0.25,0.3333333333333333
