R:A::C:P,0 1 2,3,4 5 6
0 1 2,0.5830618892508144,0.09120521172638436,0.3257328990228013
3,0.36363636363636365,0.13636363636363635,0.5
4 5 6,0.3404255319148936,0.1276595744680851,0.5319148936170213
