R:A::C:P,0 1 4 5,2,3 6
0 1 4 5,0.7642857142857142,0.7045454545454546,0.5873015873015873
2,0.18571428571428572,0.22727272727272727,0.2857142857142857
3 6,0.05,0.06818181818181818,0.12698412698412698
