R:A::C:P,0 1,2,3 4,5 6
0 1,0.1752873563218391,0.033045977011494254,0.0668103448275862,0.05172413793103448
2,0.0639367816091954,0.029454022988505746,0.05244252873563218,0.05172413793103448
3 4,0.029454022988505746,0.022270114942528736,0.042385057471264365,0.031609195402298854
5 6,0.08189655172413793,0.035919540229885055,0.10272988505747127,0.12931034482758622
