R:A::C:P,0 1,2,3 4,5 6
0 1,0.5,0.27380952380952384,0.25271739130434784,0.1956521739130435
2,0.18237704918032788,0.24404761904761904,0.1983695652173913,0.1956521739130435
3 4,0.08401639344262295,0.18452380952380953,0.16032608695652173,0.11956521739130435
5 6,0.2336065573770492,0.2976190476190476,0.38858695652173914,0.4891304347826087
