R:A::C:P,0 1,2,3 4,5 6
0 1,0.5362637362637362,0.1010989010989011,0.2043956043956044,0.15824175824175823
2,0.3236363636363636,0.14909090909090908,0.26545454545454544,0.26181818181818184
3 4,0.2342857142857143,0.17714285714285713,0.33714285714285713,0.25142857142857145
5 6,0.23408624229979466,0.1026694045174538,0.2936344969199179,0.36960985626283366
