R:A::C:P,0,1,2,3,4,5,6,7
0,0.0,0.02648171500630517,0.011349306431273645,0.006305170239596469,0.017654476670870115,0.012610340479192938,0.006305170239596469,0.011349306431273645
1,0.07818411097099622,0.0,0.05296343001261034,0.058007566204287514,0.029003783102143757,0.03530895334174023,0.05296343001261034,0.04665825977301387
2,0.029003783102143757,0.04539722572509458,0.0,0.044136191677175286,0.03783102143757881,0.03783102143757881,0.011349306431273645,0.011349306431273645
3,0.0025220680958385876,0.007566204287515763,0.01639344262295082,0.0,0.006305170239596469,0.011349306431273645,0.008827238335435058,0.01008827238335435
4,0.006305170239596469,0.0012610340479192938,0.012610340479192938,0.005044136191677175,0.0,0.011349306431273645,0.005044136191677175,0.007566204287515763
5,0.01008827238335435,0.006305170239596469,0.008827238335435058,0.008827238335435058,0.017654476670870115,0.0,0.013871374527112233,0.006305170239596469
6,0.008827238335435058,0.017654476670870115,0.015132408575031526,0.027742749054224466,0.03530895334174023,0.01639344262295082,0.0,0.017654476670870115
7,0.008827238335435058,0.0025220680958385876,0.0,0.0012610340479192938,0.0012610340479192938,0.0,0.0012610340479192938,0.0
