R:A::C:P,0 2 5 6,1,3 4
0 2 5 6,0.35488505747126436,0.08405172413793104,0.16163793103448276
1,0.14080459770114942,0.07255747126436782,0.0603448275862069
3 4,0.07183908045977011,0.011494252873563218,0.042385057471264365
