R:A::C:P,0 2,1 3 4 5,6
0 2,0.08548850574712644,0.13649425287356323,0.028735632183908046
1 3 4 5,0.15373563218390804,0.26436781609195403,0.05028735632183908
6,0.0639367816091954,0.15373563218390804,0.06321839080459771
