R:A::C:P,0 2,1 3 4 5,6
0 2,0.34097421203438394,0.5444126074498568,0.11461318051575932
1 3 4 5,0.3282208588957055,0.5644171779141104,0.10736196319018405
6,0.22762148337595908,0.5473145780051151,0.22506393861892582
