R:A::C:P,0 2,1 3 4 5,6
0 2,0.28199052132701424,0.24611398963730569,0.20202020202020202
1 3 4 5,0.5071090047393365,0.47668393782383417,0.35353535353535354
6,0.2109004739336493,0.2772020725388601,0.4444444444444444
