R:A::C:P,0 5,1 2 4,3,6
0 5,0.48,0.34,0.1,0.08
1 2 4,0.29608938547486036,0.44692737430167595,0.12849162011173185,0.12849162011173185
3,0.16666666666666666,0.4166666666666667,0.3333333333333333,0.08333333333333333
6,0.3333333333333333,0.16666666666666666,0.5,0.0
