character,AA,AE,AH,AO,AW,AY,EH,ER,EY,IH,IY,OW,OY,UH,UW
1H4_Archbishop,-0.8229489308220252,-0.8729467864397246,-0.7365800439329673,-0.799814658306805,-0.7472677949948136,-0.8072430945024084,-0.7385630021510076,-0.7815913137497155,-0.8040885456186334,-0.8000244057486484,-0.8948265768893944,-0.839809657789993,-0.8426595268828982,-0.818883384007188,-0.7465947094919511
1H4_Blunt,-0.710217746381042,-0.7252177852787804,-0.7365800439329673,-0.799814658306805,-0.7257086316002032,-0.8149422218150313,-0.7237372474420302,-0.8009774050587561,-0.76258414569133,-0.7870378828954882,-0.7985913523512674,-0.8697277757740385,-0.6613897449371585,-0.7411479391899487,-0.7465947094919511
1H4_Douglas,-0.6726406849007142,-0.7416321187411076,-0.7365800439329673,-0.7879600145530254,-0.5101169976540985,-0.6994553121256885,-0.7608016342144738,-0.8300565420223169,-0.831758145570169,-0.6874745410212596,-0.8054652969611337,-0.6752600088777423,-0.8426595268828982,-0.8577511064158075,-0.8706979582618904
1H4_Falstaff,3.2980021448539203,4.043146085527246,2.7744529920129923,2.6854506053043945,3.737038191084164,3.2963917631255746,2.2933038358348856,2.077857154333771,2.6407766483475457,2.4206332618350923,2.679624620241035,2.5409376744071572,2.0576569842489376,3.2233597464892534,2.26290907317908
1H4_Gadshill,-0.7728461821815882,-0.6185246177736543,-0.7503921329807484,-0.8116693020605846,-0.6394719780217613,-0.8072430945024084,-0.7904531436324288,-0.7040469485135532,-0.5827317460063488,-0.7870378828954882,-0.7985913523512674,-0.7201371858538106,-0.6613897449371585,-0.7411479391899487,-0.7259108346969612
1H4_Glendower,-0.5223324389794031,-0.5200386169996916,-0.5072993657398007,-0.5034485644623152,-0.6179128146271508,-0.5531718931858541,-0.6125440871246991,-0.5780373550047894,-0.5273925461032777,-0.6008977220001913,-0.49613778951715426,-0.7201371858538106,-0.8426595268828982,-0.6634124943727094,-0.550097898939547
1H4_HenryIV,0.792864712832069,0.7192435594060055,1.1667258268512706,0.8124168922072192,1.300852727493181,0.4477146574551173,1.0034631761538455,0.9340777671003763,0.4825478521277708,0.8752370423090233,1.084869470752074,0.5962600054441949,0.9700382925744994,0.42488373306864025,0.804695900132292
1H4_HenryV,2.3209985463653986,2.5166130735308245,2.282742621911985,2.211264855153211,3.413650740165007,2.1184252842942772,2.174697798163066,1.6028979172622766,1.8245234497772462,1.9531184391213237,1.9784822700346814,1.8827390787581546,1.5138476384117183,1.5909154053272292,1.2804250204170597
1H4_Hotspur,2.383626982165945,1.7533465675326139,2.3048419643884346,2.0571544863540763,1.9907459561207157,1.8566549556651002,2.0931561472636897,2.2620250217696567,2.1980630491229762,2.2301642599887423,1.9441125469853504,1.9276162557342231,0.7887685106287595,2.135063519047904,1.5699992675469185
1H4_LadyPercy,-0.6601149977406049,-0.7170106185476169,-0.6868565233609553,-0.7405414395379071,-0.6394719780217613,-0.5762692751237227,-0.6718471059606089,-0.8009774050587561,-0.76258414569133,-0.7350917914828471,-0.6679864047638094,-0.7201371858538106,-0.8426595268828982,-0.7411479391899487,-0.6742011477094864
