R:A::C:P,0 1 2,3,4 5,6
0 1 2,0.8817733990147784,0.7567567567567568,0.6585365853658537,0.8518518518518519
3,0.03940886699507389,0.08108108108108109,0.10975609756097561,0.037037037037037035
4 5,0.04926108374384237,0.13513513513513514,0.13414634146341464,0.09259259259259259
6,0.029556650246305417,0.02702702702702703,0.0975609756097561,0.018518518518518517
