R:A::C:P,0 3 5,1 4,2 6
0 3 5,0.5036764705882353,0.28308823529411764,0.21323529411764705
1 4,0.3986784140969163,0.3788546255506608,0.22246696035242292
2 6,0.4264264264264264,0.2627627627627628,0.3108108108108108
