R:A::C:P,0 4,1,2,3 6,5
0 4,0.6129032258064516,0.22580645161290322,0.06451612903225806,0.03225806451612903,0.06451612903225806
1,0.3050847457627119,0.3728813559322034,0.15254237288135594,0.1016949152542373,0.06779661016949153
2,0.2222222222222222,0.14814814814814814,0.3333333333333333,0.18518518518518517,0.1111111111111111
3 6,0.16666666666666666,0.0,0.16666666666666666,0.6666666666666666,0.0
5,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
