R:A::C:P,0,1 3 5,2 4 6
0,0.4666666666666667,0.26666666666666666,0.26666666666666666
1 3 5,0.25365853658536586,0.32682926829268294,0.4195121951219512
2 4 6,0.11711711711711711,0.34234234234234234,0.5405405405405406
