R:A::C:P,0,1 3 5,2 4 6
0,0.07446808510638298,0.0425531914893617,0.0425531914893617
1 3 5,0.13829787234042554,0.17819148936170212,0.22872340425531915
2 4 6,0.034574468085106384,0.10106382978723404,0.1595744680851064
