R:C::C:G,0,1,2,3,4,5,6,7,p
0,0.16,0.2676056338028169
1,0.45,0.352112676056338
2,0.24,0.14084507042253522
3,0.05,0.028169014084507043
4,0.01,0.08450704225352113
5,0.03,0.014084507042253521
6,0.01,0.014084507042253521
7,0.0,0.014084507042253521
p,0.05,0.08450704225352113
