R:A::C:P,0 2,1 3 5,4,6
0 2,0.14627659574468085,0.125,0.047872340425531915,0.05585106382978723
1 3 5,0.2154255319148936,0.17819148936170212,0.07180851063829788,0.0797872340425532
4,0.010638297872340425,0.0026595744680851063,0.018617021276595744,0.005319148936170213
6,0.010638297872340425,0.015957446808510637,0.013297872340425532,0.0026595744680851063
