R:A::C:P,0 1 2 6,3 4,5
0 1 2 6,0.5122126436781609,0.19827586206896552,0.09482758620689655
3 4,0.0653735632183908,0.042385057471264365,0.017959770114942528
5,0.035919540229885055,0.023706896551724137,0.009339080459770116
