R:A::C:P,0,1 5,2,3 6,4
0,0.16911764705882354,0.08835341365461848,0.05660377358490566,0.05434782608695652,0.11320754716981132
1 5,0.49264705882352944,0.46184738955823296,0.37735849056603776,0.45108695652173914,0.3018867924528302
2,0.16911764705882354,0.2289156626506024,0.2830188679245283,0.20108695652173914,0.2358490566037736
3 6,0.11764705882352941,0.18473895582329317,0.19811320754716982,0.2554347826086957,0.2830188679245283
4,0.051470588235294115,0.03614457831325301,0.08490566037735849,0.03804347826086957,0.0660377358490566
