R:A::C:P,0 2,1 4,3,5 6
0 2,0.15019011406844107,0.08935361216730038,0.051330798479087454,0.049429657794676805
1 4,0.21863117870722434,0.13688212927756654,0.03802281368821293,0.0817490494296578
3,0.022813688212927757,0.009505703422053232,0.009505703422053232,0.022813688212927757
5 6,0.034220532319391636,0.03802281368821293,0.019011406844106463,0.028517110266159697
