R:A::C:P,0 3,1,2 5,4,6
0 3,0.4117647058823529,0.14705882352941177,0.30392156862745096,0.06862745098039216,0.06862745098039216
1,0.3805309734513274,0.1902654867256637,0.2610619469026549,0.11946902654867257,0.048672566371681415
2 5,0.3722627737226277,0.16058394160583941,0.25547445255474455,0.11678832116788321,0.0948905109489051
4,0.16666666666666666,0.08333333333333333,0.5,0.0,0.25
6,0.24324324324324326,0.10810810810810811,0.21621621621621623,0.21621621621621623,0.21621621621621623
