R:A::C:P,0 3 6,1 2,4 5
0 3 6,0.6,0.23333333333333334,0.16666666666666666
1 2,0.49404761904761907,0.32142857142857145,0.18452380952380953
4 5,0.47368421052631576,0.2631578947368421,0.2631578947368421
