R:A::C:P,0 2 4 5,1,3 6
0 2 4 5,0.5982532751091703,0.1572052401746725,0.2445414847161572
1,0.6769911504424779,0.1902654867256637,0.13274336283185842
3 6,0.6056338028169014,0.09859154929577464,0.29577464788732394
