R:A::C:P,0 2 3,1,4 5,6
0 2 3,0.3018867924528302,0.06289308176100629,0.10062893081761007,0.012578616352201259
1,0.2578616352201258,0.11320754716981132,0.06918238993710692,0.0
4 5,0.0440251572327044,0.0,0.018867924528301886,0.006289308176100629
6,0.012578616352201259,0.0,0.0,0.0
