R:A::C:P,0 3,1 2 4,5 6
0 3,0.3333333333333333,0.43902439024390244,0.22764227642276422
1 2 4,0.3034623217922607,0.47046843177189407,0.22606924643584522
5 6,0.24550898203592814,0.4431137724550898,0.31137724550898205
