R:A::C:P,0 1 4,2 5,3 6
0 1 4,0.782258064516129,0.6,0.5396825396825397
2 5,0.18548387096774194,0.3,0.3333333333333333
3 6,0.03225806451612903,0.1,0.12698412698412698
