R:A::C:P,0,1 3 4,2 6,5
0,0.48148148148148145,0.4074074074074074,0.037037037037037035,0.07407407407407407
1 3 4,0.22058823529411764,0.5294117647058824,0.19117647058823528,0.058823529411764705
2 6,0.14285714285714285,0.42857142857142855,0.32142857142857145,0.10714285714285714
5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
