R:A::C:P,0,1,2,3 6,4,5
0,0.40476190476190477,0.17857142857142858,0.08,0.058823529411764705,0.3684210526315789,0.18181818181818182
1,0.42857142857142855,0.6428571428571429,0.44,0.35294117647058826,0.3157894736842105,0.45454545454545453
2,0.09523809523809523,0.14285714285714285,0.32,0.38235294117647056,0.05263157894736842,0.36363636363636365
3 6,0.023809523809523808,0.03571428571428571,0.08,0.08823529411764706,0.10526315789473684,0.0
4,0.023809523809523808,0.0,0.04,0.058823529411764705,0.15789473684210525,0.0
5,0.023809523809523808,0.0,0.04,0.058823529411764705,0.0,0.0
