R:A::C:P,0,1,2,3,4,5,6
0,0.0,0.5135135135135135,0.13513513513513514,0.06756756756756757,0.16216216216216217,0.08108108108108109,0.04054054054054054
1,0.4094488188976378,0.0,0.12335958005249344,0.11286089238845144,0.13648293963254593,0.06824146981627296,0.14960629921259844
2,0.17454545454545456,0.20727272727272728,0.0,0.15636363636363637,0.16363636363636364,0.14545454545454545,0.15272727272727274
3,0.19607843137254902,0.12745098039215685,0.17647058823529413,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
4,0.1780821917808219,0.0684931506849315,0.3013698630136986,0.2054794520547945,0.0,0.136986301369863,0.1095890410958904
5,0.19791666666666666,0.14583333333333334,0.15625,0.20833333333333334,0.15625,0.0,0.13541666666666666
6,0.13810741687979539,0.16879795396419436,0.17902813299232737,0.1636828644501279,0.16624040920716113,0.18414322250639387,0.0
