R:A::C:P,0 6,1 2 5,3,4
0 6,0.4605263157894737,0.32894736842105265,0.05263157894736842,0.15789473684210525
1 2 5,0.3977272727272727,0.36742424242424243,0.10984848484848485,0.125
3,0.13636363636363635,0.5,0.13636363636363635,0.22727272727272727
4,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.5
