R:A::C:P,0 5,1 2 3,4,6
0 5,0.10638297872340426,0.05585106382978723,0.02127659574468085,0.02127659574468085
1 2 3,0.19148936170212766,0.31117021276595747,0.09840425531914894,0.11436170212765957
4,0.005319148936170213,0.007978723404255319,0.018617021276595744,0.005319148936170213
6,0.010638297872340425,0.015957446808510637,0.013297872340425532,0.0026595744680851063
