R:A::C:P,0 5,1 3 4,2,6
0 5,0.09716599190283401,0.06072874493927125,0.02834008097165992,0.016194331983805668
1 3 4,0.17408906882591094,0.2145748987854251,0.10931174089068826,0.05668016194331984
2,0.048582995951417005,0.08906882591093117,0.04048582995951417,0.04048582995951417
6,0.008097165991902834,0.016194331983805668,0.0,0.0
