R:A::C:P,0 5,1,2 6,3 4
0 5,0.048132183908045974,0.022270114942528736,0.021551724137931036,0.03017241379310345
1,0.08405172413793104,0.07255747126436782,0.05675287356321839,0.0603448275862069
2 6,0.13649425287356323,0.0617816091954023,0.14870689655172414,0.1314655172413793
3 4,0.035919540229885055,0.011494252873563218,0.035919540229885055,0.042385057471264365
