R:A::C:P,0 6,1 4,2 3 5
0 6,0.37142857142857144,0.24444444444444444,0.08695652173913043
1 4,0.45714285714285713,0.6,0.43478260869565216
2 3 5,0.17142857142857143,0.15555555555555556,0.4782608695652174
