R:A::C:P,0 2 5,1,3 4 6
0 2 5,0.14224137931034483,0.05818965517241379,0.11925287356321838
1,0.11206896551724138,0.07255747126436782,0.08908045977011494
3 4 6,0.17097701149425287,0.03735632183908046,0.19827586206896552
