R:A::C:P,0 2 5,1,3 4 6
0 2 5,0.4449438202247191,0.18202247191011237,0.37303370786516854
1,0.4094488188976378,0.2650918635170604,0.32545931758530183
3 4 6,0.4204946996466431,0.09187279151943463,0.4876325088339223
