R:A::C:P,0 1 4 6,2,3 5
0 1 4 6,0.8260869565217391,0.56,0.5714285714285714
2,0.11956521739130435,0.32,0.35714285714285715
3 5,0.05434782608695652,0.12,0.07142857142857142
