R:A::C:P,0,1 5,2 3 4 6
0,0.2153846153846154,0.12408759124087591,0.0888030888030888
1 5,0.5615384615384615,0.46715328467153283,0.444015444015444
2 3 4 6,0.2230769230769231,0.40875912408759124,0.4671814671814672
