R:A::C:P,0,1 5,2 3 4 6
0,0.053231939163498096,0.03231939163498099,0.043726235741444866
1 5,0.13878326996197718,0.12167300380228137,0.21863117870722434
2 3 4 6,0.055133079847908745,0.10646387832699619,0.2300380228136882
