R:A::C:P,0 1 5,2,3 6,4
0 1 5,0.7344632768361582,0.5294117647058824,0.6263736263736264,0.5087719298245614
2,0.1864406779661017,0.2549019607843137,0.26373626373626374,0.19298245614035087
3 6,0.06779661016949153,0.17647058823529413,0.07692307692307693,0.17543859649122806
4,0.011299435028248588,0.0392156862745098,0.03296703296703297,0.12280701754385964
