R:A::C:P,0 2,1 4 5,3 6
0 2,0.35267857142857145,0.3128205128205128,0.3644859813084112
1 4 5,0.5491071428571429,0.5435897435897435,0.4392523364485981
3 6,0.09821428571428571,0.14358974358974358,0.19626168224299065
