R:A::C:P,0 4,1 6,2,3 5
0 4,0.4375,0.19642857142857142,0.13392857142857142,0.23214285714285715
1 6,0.30512820512820515,0.3564102564102564,0.12051282051282051,0.21794871794871795
2,0.27906976744186046,0.2558139534883721,0.1744186046511628,0.29069767441860467
3 5,0.24299065420560748,0.2897196261682243,0.1308411214953271,0.3364485981308411
