R:A::C:P,0,1 4,2,3,5 6
0,0.07446808510638298,0.0398936170212766,0.010638297872340425,0.007978723404255319,0.026595744680851064
1 4,0.13031914893617022,0.15691489361702127,0.061170212765957445,0.047872340425531915,0.08244680851063829
2,0.026595744680851064,0.07446808510638298,0.034574468085106384,0.02127659574468085,0.05851063829787234
3,0.0026595744680851063,0.015957446808510637,0.015957446808510637,0.007978723404255319,0.015957446808510637
5 6,0.013297872340425532,0.02127659574468085,0.013297872340425532,0.013297872340425532,0.026595744680851064
