R:A::C:P,0,1 4,2,3,5 6
0,0.4666666666666667,0.25,0.06666666666666667,0.05,0.16666666666666666
1 4,0.2722222222222222,0.3277777777777778,0.12777777777777777,0.1,0.17222222222222222
2,0.12345679012345678,0.345679012345679,0.16049382716049382,0.09876543209876543,0.2716049382716049
3,0.045454545454545456,0.2727272727272727,0.2727272727272727,0.13636363636363635,0.2727272727272727
5 6,0.15151515151515152,0.24242424242424243,0.15151515151515152,0.15151515151515152,0.30303030303030304
