R:A::C:P,0 2,1,3 4 5 6
0 2,0.4492753623188406,0.13043478260869565,0.42028985507246375
1,0.4142857142857143,0.2571428571428571,0.32857142857142857
3 4 5 6,0.35,0.05,0.6
