R:A::C:P,0 1 3,2 5 6,4
0 1 3,0.5816876122082585,0.29084380610412924,0.12746858168761221
2 5 6,0.4146981627296588,0.45013123359580054,0.13517060367454067
4,0.3561643835616438,0.4246575342465753,0.2191780821917808
