R:A::C:P,0 1 3,2 5 6,4
0 1 3,0.23275862068965517,0.11637931034482758,0.05100574712643678
2 5 6,0.22701149425287356,0.2464080459770115,0.07399425287356322
4,0.01867816091954023,0.022270114942528736,0.011494252873563218
