R:A::C:P,0 2 5,1,3 4 6
0 2 5,0.47468354430379744,0.15822784810126583,0.3670886075949367
1,0.43373493975903615,0.18674698795180722,0.3795180722891566
3 4 6,0.4230769230769231,0.057692307692307696,0.5192307692307693
