R:A::C:P,0,1,2 5,3,4 6
0,0.3939393939393939,0.21212121212121213,0.0967741935483871,0.0,0.2857142857142857
1,0.42424242424242425,0.6666666666666666,0.41935483870967744,0.4,0.2857142857142857
2 5,0.15151515151515152,0.12121212121212122,0.41935483870967744,0.4,0.14285714285714285
3,0.0,0.0,0.03225806451612903,0.13333333333333333,0.14285714285714285
4 6,0.030303030303030304,0.0,0.03225806451612903,0.06666666666666667,0.14285714285714285
